id,address,city,state,zipcode,latitude,longitude,bedrooms,bathrooms,rooms,squareFootage,lotSize,yearBuilt,lastSaleDate,lastSaleAmount,priorSaleDate,priorSaleAmount,estimated_value
12847217,3328 N Gaylord St,Denver,CO,80205,39.763849,-104.960641,2,2,5,960,4700,1928,2013-06-14,350000,2009-08-20,240000,520794
21184064,2800 N Fillmore St,Denver,CO,80205,39.757154,-104.953292,2,1,5,960,5620,1923,2017-07-11,365000,2009-07-31,99000,380119
3713568,3433 N Race St,Denver,CO,80205,39.765181,-104.963798,2,2,5,960,5200,1925,2010-09-28,250000,2010-06-17,140073,482414
21480585,3655 N Harrison St,Denver,CO,80205,39.767935,-104.942023,3,1,7,1216,7720,1946,2009-03-10,63000,2008-11-04,0,338898
184283921,3838 N Cook St,Denver,CO,80205,39.769961,-104.947254,3,1,7,1216,6250,1893,2015-07-23,268500,,42500,402420
1789567,2912 N Lafayette St,Denver,CO,80205,39.758589,-104.970537,3,1,6,1216,3500,1903,2016-05-31,413000,2012-12-05,249500,436300
140848006,3731 N Gilpin St,Denver,CO,80205,39.768751,-104.967517,3,2,5,1472,3120,1890,2016-08-16,430000,2016-02-18,254950,435175
376884,3210 N Franklin St,Denver,CO,80205,39.762278,-104.968083,3,2,5,1472,3150,1886,2010-02-05,179900,2009-11-04,0,440363
147415065,2823 N Race St,Denver,CO,80205,39.7575,-104.963831,3,1,6,1472,5110,1906,2015-05-15,405000,2011-08-12,171000,521413
46360117,3015 California St,Denver,CO,80205,39.758699,-104.975178,3,2,7,1472,4166,1886,2017-03-03,553000,2012-05-08,357500,569342
14344575,2500 N High St,Denver,CO,80205,39.753379,-104.964441,3,2,6,1472,2600,1905,2007-07-23,340000,2006-08-18,175000,560305
142125364,2512 N High St,Denver,CO,80205,39.753555,-104.964368,3,2,6,1472,3670,1905,2012-03-30,580000,,,579636
8919186,3042 N Gilpin St,Denver,CO,80205,39.760339,-104.96685,3,4,7,1728,4690,1906,2014-12-16,482000,2012-07-09,315000,683165
39823602,3632 N Marion St,Denver,CO,80205,39.767607,-104.971746,4,2,6,1728,4690,1890,2011-06-17,205000,2010-05-20,104000,542305
12839419,3020 California St,Denver,CO,80205,39.758381,-104.974613,3,3,7,1984,3150,2008,2009-10-19,437500,2008-01-30,43000,651451
251009413,3241 Lawrence St,Denver,CO,80205,39.763986,-104.976616,3,3,8,2240,3125,2015,2016-03-30,700000,,,744720
51171692,2531 Curtis St,Denver,CO,80205,39.756259,-104.983634,5,2,9,2240,4987,1880,2010-06-01,360000,1999-02-23,160000,623072
184284037,1010 29th St,Denver,CO,80205,39.759457,-104.979554,5,2,10,2240,4150,1884,2016-04-07,550400,1993-08-01,41000,604620
30518743,2450 Tremont Pl,Denver,CO,80205,39.751131,-104.978753,3,4,9,2496,3132,1888,2012-04-02,445000,2009-05-01,485000,785261
145929835,2642 N Lafayette St,Denver,CO,80205,39.755392,-104.970534,7,2,12,3776,10980,1880,2009-10-26,462600,,,1001468
18270535,3131 California St,Denver,CO,80205,39.759827,-104.973731,2,1,5,961,3120,1882,2015-04-07,320000,2003-10-25,195000,451411
20927258,3718 N Franklin St,Denver,CO,80205,39.768544,-104.968065,3,1,6,961,3120,1886,2008-08-20,95000,2008-06-02,73000,361995
151444639,1704 E 23rd Ave,Denver,CO,80205,39.750465,-104.966875,2,2,5,961,2410,1896,2012-10-24,269000,2012-02-27,136000,442628
13289018,2850 N Adams St,Denver,CO,80205,39.757894,-104.948503,2,1,4,961,6240,1947,2012-07-26,219713,2008-09-10,210000,384883
248771675,3158 N Josephine St,Denver,CO,80205,39.761775,-104.958204,3,3,6,1217,4510,1925,2014-09-22,395000,,,424107
206002818,3220 N Franklin St,Denver,CO,80205,39.762485,-104.968084,5,3,8,1729,9412,1934,2010-06-15,250000,2007-02-24,251000,586694
143542270,2231 N Marion St,Denver,CO,80205,39.750118,-104.972472,5,2,11,2497,6310,1900,2017-06-23,773000,2016-05-24,508000,765047
1027751,3541 N Monroe St,Denver,CO,80205,39.766541,-104.945432,2,2,5,962,6930,1930,2004-07-16,187000,2000-07-21,144900,421518
46156527,3234 N Vine St,Denver,CO,80205,39.762658,-104.961869,2,1,4,962,4700,1914,2002-02-07,164900,2000-03-13,0,399678
27353302,3321 N Gaylord St,Denver,CO,80205,39.763718,-104.961336,2,2,5,1218,4700,1925,2012-11-06,284000,2011-07-22,268550,553657
49272011,1032 E 24th Ave,Denver,CO,80205,39.751789,-104.97362,2,2,5,1218,1390,1891,2009-07-06,225000,2001-06-05,210000,443022
4304284,3651 N Clayton St,Denver,CO,80205,39.767903,-104.955147,2,2,4,1218,4500,1892,2017-01-19,417000,2016-06-07,140000,397878
26763590,2426 Tremont Pl,Denver,CO,80205,39.750843,-104.979131,3,3,7,1986,3130,1882,2012-08-28,468000,2005-04-12,175000,709492
251007576,2434 N Clarkson St,Denver,CO,80205,39.752639,-104.976924,4,4,7,2242,3125,2015,2015-04-24,694240,,,757522
184297553,2127 Tremont Pl,Denver,CO,80205,39.748442,-104.983254,4,2,9,2498,4690,1883,2016-04-05,735000,2009-08-31,,700744
152799194,2123 N Gaylord St,Denver,CO,80205,39.748668,-104.96135,4,4,9,3010,11000,1890,2011-07-18,405000,,,1037759
4509267,3345 N Vine St,Denver,CO,80205,39.764135,-104.962555,2,2,5,963,4700,1916,2015-06-29,425000,2009-07-16,155000,496826
5171259,2860 N Adams St,Denver,CO,80205,39.758032,-104.948504,2,1,5,963,6240,1947,2007-07-16,202500,2005-12-13,190000,368046
231033,3458 N Fillmore St,Denver,CO,80205,39.765532,-104.953266,3,2,5,963,5660,1955,2015-02-27,385000,2014-12-08,225000,452330
141816882,2015 E 23rd Ave,Denver,CO,80205,39.75089,-104.962981,2,1,5,963,3120,1908,2009-06-05,149500,2008-12-05,0,393167
4852509,2251 N Lafayette St,Denver,CO,80205,39.750422,-104.971245,2,1,5,963,3410,1888,2005-10-13,143900,2004-09-02,105000,394122
19222860,3646 N Milwaukee St,Denver,CO,80205,39.7677,-104.952067,3,1,6,1219,6250,1949,1998-02-24,74900,,,320043
12984595,3033 Welton St,Denver,CO,80205,39.758256,-104.974073,2,2,5,1219,3150,1885,2017-06-06,480000,2013-03-01,285000,489901
7334482,3142 Champa St,Denver,CO,80205,39.760967,-104.974792,2,2,5,1475,3125,1886,2006-01-03,250000,,,476261
22612060,3620 N Harrison St,Denver,CO,80205,39.767414,-104.941406,2,1,5,708,7720,1946,1998-09-09,66000,1998-09-09,66000,293911
46255890,3622 N Lafayette St,Denver,CO,80205,39.767406,-104.970512,2,1,5,964,4690,1888,2006-12-05,37450,2002-06-12,173750,419356
46241466,3548 N Marion St,Denver,CO,80205,39.766564,-104.971765,3,2,5,1220,3120,1886,2002-10-03,119000,2002-09-13,107000,401738
1070328,3448 N Williams St,Denver,CO,80205,39.76535,-104.965605,2,1,4,1220,4700,1912,2005-04-29,142500,2004-09-02,155616,427841
14274973,3144 N Race St,Denver,CO,80205,39.761536,-104.963102,2,2,6,1220,6250,1918,2014-05-05,330000,2009-02-24,178500,502395
12460350,2516 N Vine St,Denver,CO,80205,39.75362,-104.961867,3,1,6,1476,4690,1910,2007-03-27,274000,,,481370
3135989,3657 N Lafayette St,Denver,CO,80205,39.768021,-104.971227,3,2,6,1732,4690,1905,2013-10-28,355000,2007-08-14,264900,484285
184284073,2746 Stout St,Denver,CO,80205,39.7566,-104.97867,3,2,6,1732,4690,1886,2014-11-14,521800,2014-06-09,251000,548522
184289618,3028 Arapahoe St,Denver,CO,80205,39.761182,-104.977992,4,2,9,1732,3122,1886,2016-04-15,410000,1978-08-01,16900,540122
18958248,2346 N Gilpin St,Denver,CO,80205,39.751588,-104.966831,4,3,7,2244,5570,1890,1998-09-04,155000,,,627764
184289625,3033 Curtis St,Denver,CO,80205,39.760933,-104.97753,3,3,8,2500,3122,1891,2016-10-14,749900,2015-03-06,301400,733868
1152134,2230 N Williams St,Denver,CO,80205,39.750111,-104.965585,3,4,8,2756,4710,1890,2015-12-23,720000,2009-08-18,273000,754070
149213956,2801 N Saint Paul St,Denver,CO,80205,39.757164,-104.951532,3,2,5,965,6750,1946,2014-12-05,306000,2010-12-02,210000,450224
3816146,2919 N Elizabeth St,Denver,CO,80205,39.758693,-104.956466,2,1,5,965,4740,1914,2017-03-13,390000,2005-10-04,184900,416327
184302717,2846 N Lafayette St,Denver,CO,80205,39.757926,-104.970537,2,2,6,965,4690,1926,2012-02-24,250000,2011-09-13,150800,553402
23320526,3812 N Madison St,Denver,CO,80205,39.769472,-104.946091,1,1,3,1221,6250,1922,1998-04-13,31500,,,345514
184296581,3045 N Monroe St,Denver,CO,80205,39.760112,-104.945202,3,2,6,1477,6400,1949,2016-04-22,408250,2012-11-27,269000,435095
53972353,3109 N Columbine St,Denver,CO,80205,39.761024,-104.957721,2,3,6,1477,7520,1935,2016-03-09,110000,,44400,468330
11194303,3614 Bruce Randolph Ave,Denver,CO,80205,39.764166,-104.944545,6,4,8,2501,7812,1923,2009-01-26,71000,2008-05-15,0,471845
43761086,1016 24th St,Denver,CO,80205,39.754845,-104.985678,1,1,3,454,832,1901,2016-03-22,143000,2004-01-28,258,229809
184302650,3138 Champa St,Denver,CO,80205,39.760894,-104.974884,2,1,5,710,3125,1886,1997-12-18,9000,,,327934
4218854,3025 N Elizabeth St,Denver,CO,80205,39.760032,-104.956458,2,1,5,966,5890,1940,2008-09-19,152000,2008-05-05,0,406366
142765939,3048 California St,Denver,CO,80205,39.758726,-104.974164,2,1,6,966,4280,1885,2011-06-06,240000,2010-10-08,115000,437328
184743205,2905 N Fillmore St,Denver,CO,80205,39.758379,-104.953992,2,1,5,966,4350,1927,1998-03-31,78000,,,392896
184786085,3620 N Gaylord St,Denver,CO,80205,39.767399,-104.960638,2,1,5,966,4690,1914,2011-06-17,160000,2009-10-26,0,447747
16275147,3455 N Vine St,Denver,CO,80205,39.765589,-104.962553,2,2,5,966,4690,1916,2011-06-08,195000,2009-06-03,0,475684
39706720,2545 N Marion St,Denver,CO,80205,39.75411,-104.972482,2,1,5,966,4720,1900,2004-05-25,187500,,,439506
4300288,3030 N Marion St,Denver,CO,80205,39.760125,-104.971776,2,1,5,966,3120,1886,2014-12-22,220000,2010-02-10,0,410710
24711414,2810 N Fillmore St,Denver,CO,80205,39.757276,-104.953291,2,1,5,966,5620,1923,2008-10-30,74000,2008-09-03,0,405352
42027101,3239 Curtis St,Denver,CO,80205,39.762901,-104.975011,2,1,7,966,3370,1885,2013-03-04,264250,2012-11-02,159950,407205
14317678,2430 N Humboldt St,Denver,CO,80205,39.752577,-104.969282,3,1,5,966,4910,1969,2008-01-30,67169,,,427743
9704302,2940 N Franklin St,Denver,CO,80205,39.759065,-104.968078,2,1,5,1222,4690,1886,2009-01-05,125600,2008-09-03,0,447592
8932207,1513 E 29th Ave,Denver,CO,80205,39.758464,-104.969347,2,1,5,1222,2250,1903,2013-07-24,277250,2006-01-30,206000,418338
10228825,3815 N Gilpin St,Denver,CO,80205,39.770343,-104.967538,3,2,6,1478,5750,1890,2006-10-11,211500,,,459219
10062587,3451 N Downing St,Denver,CO,80205,39.765434,-104.973625,2,2,5,1478,2025,1882,2011-07-19,147500,2011-04-13,0,397434
2661851,2807 N Lafayette St,Denver,CO,80205,39.757189,-104.971242,4,3,8,2246,6250,1883,2011-10-17,445000,2005-02-10,369900,770909
17346161,3333 N Saint Paul St,Denver,CO,80205,39.763887,-104.951532,2,2,5,967,4670,1939,2012-12-07,273500,2009-12-02,179000,465242
21552228,3850 N Jackson St,Denver,CO,80205,39.770069,-104.942538,3,1,5,967,7290,1947,2016-10-03,279000,2013-01-15,80000,298357
30442421,3138 N Marion St,Denver,CO,80205,39.761582,-104.971782,3,2,6,967,3125,1942,2015-06-02,300000,2012-07-16,229900,449690
28602636,3317 N Saint Paul St,Denver,CO,80205,39.763578,-104.951535,2,2,5,967,4670,1939,2012-07-31,253000,2008-10-30,190000,474592
1744592,3725 N Monroe St,Denver,CO,80205,39.76864,-104.945412,3,1,5,967,4780,1948,2012-04-17,90480,2012-02-16,0,324987
1026814,3871 N Harrison St,Denver,CO,80205,39.770389,-104.942003,3,2,5,967,8110,1947,2014-04-24,206000,2013-08-30,107000,380984
3293275,2400 N Franklin St,Denver,CO,80205,39.752133,-104.968172,2,1,4,967,3150,1950,2008-08-29,214000,2005-07-19,186000,395213
144724874,2840 N Adams St,Denver,CO,80205,39.757725,-104.948504,2,1,5,967,9360,1947,2006-04-05,27460,,,393312
184296647,3016 N Franklin St,Denver,CO,80205,39.759863,-104.968078,3,1,6,1223,4690,1898,2014-12-19,202000,2000-05-08,0,478897
39726722,2616 N Elizabeth St,Denver,CO,80205,39.754893,-104.955778,3,2,6,1223,4990,1923,2009-06-18,325000,2004-04-26,274600,562069
21552223,3851 N Harrison St,Denver,CO,80205,39.770061,-104.942006,4,1,7,1479,7300,1947,1997-11-19,89900,,,379032
1826083,3340 N Lafayette St,Denver,CO,80205,39.764082,-104.970547,3,3,6,1479,3140,1888,2015-07-01,409000,2012-01-06,171000,460356
4300263,2450 N Vine St,Denver,CO,80205,39.752957,-104.961893,3,4,8,1479,5013,1915,2013-08-20,470000,2012-12-12,0,764745
184283923,3812 N Cook St,Denver,CO,80205,39.770149,-104.947531,3,4,6,1991,3130,2016,2016-09-20,40000,,4400,516948
217667904,2150 N Lafayette St,Denver,CO,80205,39.749139,-104.97054,4,3,8,2759,4711,1891,2012-04-02,589277,,,882678
15801073,2060 N Emerson St,Denver,CO,80205,39.748629,-104.975433,4,4,7,2759,4687,1900,2008-01-02,322500,2007-05-21,275000,789752
5112738,3341 Lawrence St,Denver,CO,80205,39.765208,-104.975479,2,2,5,968,3125,1885,2009-10-05,161000,2005-10-27,155000,453007
46156479,3233 N Madison St,Denver,CO,80205,39.762542,-104.946621,2,2,5,968,4690,1912,2015-08-28,200000,2012-09-05,150000,432142
147532960,3700 N Milwaukee St,Denver,CO,80205,39.768272,-104.952031,2,3,5,968,6250,1949,2014-05-07,310000,2013-07-01,181263,444726
21552226,3811 N Harrison St,Denver,CO,80205,39.769371,-104.942011,2,1,5,968,10900,1947,2010-01-12,85010,2009-06-04,152903,359285
19591539,2756 N Fillmore St,Denver,CO,80205,39.756803,-104.953307,2,2,6,968,6130,1925,2017-06-07,548000,2013-02-13,360000,564503
1782871,3258 N Fillmore St,Denver,CO,80205,39.763049,-104.95327,2,2,5,968,4990,1940,2013-06-25,274000,2005-02-03,190500,459693
4971675,3645 N Vine St,Denver,CO,80205,39.767796,-104.962552,2,1,5,968,6250,1927,2009-04-07,210000,2005-10-11,183500,439078
9735886,918 29th St,Denver,CO,80205,39.758836,-104.978734,2,1,6,1224,1330,1886,2006-04-14,228000,1999-08-26,154500,425782
3585546,3020 N Gaylord St,Denver,CO,80205,39.759959,-104.960641,2,2,5,1480,4690,1907,2001-12-06,228000,1998-09-25,90000,487787
184289544,2716 N Columbine St,Denver,CO,80205,39.756156,-104.956969,3,2,6,1480,4990,1910,2015-12-02,508000,2015-03-04,242706,582615
1070333,3305 N High St,Denver,CO,80205,39.763418,-104.965062,4,2,6,1736,5010,1902,2016-04-19,545000,2014-04-30,425000,553382
18958247,2336 N Gilpin St,Denver,CO,80205,39.751377,-104.96683,3,2,7,1992,4750,1890,2010-05-06,370000,2009-05-21,139000,662160
29473482,3339 N Saint Paul St,Denver,CO,80205,39.763991,-104.951546,2,2,5,969,4970,1939,1997-08-29,56000,,,444601
3865569,3553 N Gaylord St,Denver,CO,80205,39.766712,-104.961331,2,1,5,969,4690,1914,2004-05-25,187000,1999-11-19,94000,446908
21928437,3431 N York St,Denver,CO,80205,39.765179,-104.960099,2,2,5,1225,4690,1914,2014-08-29,312500,2008-12-17,155900,461637
1826075,3341 N Gilpin St,Denver,CO,80205,39.764051,-104.967522,2,1,5,1225,4140,1905,2008-01-23,103500,2005-01-21,210000,398839
1826072,3106 N Franklin St,Denver,CO,80205,39.760923,-104.968113,4,2,7,1481,4250,1890,2013-06-04,350000,2009-04-21,294500,527057
16733027,2349 N Lafayette St,Denver,CO,80205,39.7516,-104.971246,3,3,5,1993,4760,1890,2016-06-03,610100,2015-06-16,555000,670633
1152125,2136 N Vine St,Denver,CO,80205,39.748928,-104.961893,3,3,10,3017,6260,1890,2016-11-22,800000,2010-09-10,363000,835328
26848914,3951 Haddon Rd,Denver,CO,80205,39.755907,-104.942655,2,1,4,714,7938,1944,2003-12-17,156000,,,358374
184743235,3990 Haddon Rd,Denver,CO,80205,39.755697,-104.941156,2,2,4,714,8960,1944,2013-09-13,250000,2013-05-01,140000,439299
235594,1239 Bruce Randolph Ave,Denver,CO,80205,39.764735,-104.972305,2,1,5,714,3070,1896,2011-08-29,42500,2011-08-02,23500,306903
3548633,3418 N Lafayette St,Denver,CO,80205,39.764945,-104.970538,2,0,5,714,4700,1892,2017-06-21,345000,1994-07-01,28000,354576
184302648,3154 Champa St,Denver,CO,80205,39.76109,-104.974638,2,1,5,714,3120,1886,2014-10-02,110000,1978-05-01,12700,340144
11194304,2655 N York St,Denver,CO,80205,39.755571,-104.960116,2,1,5,970,4700,1905,2007-10-16,160000,2007-07-24,0,461451
17080910,2643 N Fillmore St,Denver,CO,80205,39.755283,-104.954041,2,1,5,970,6650,1923,1998-09-24,85500,,,470026
778418,3500 N Saint Paul St,Denver,CO,80205,39.765863,-104.95083,3,2,6,970,4690,1938,2016-10-04,426000,2008-09-08,206000,453721
19020254,3504 N Williams St,Denver,CO,80205,39.765906,-104.965605,2,1,5,1226,3750,1906,2011-03-30,193000,2001-03-19,150000,411363
49387194,916 29th St,Denver,CO,80205,39.758768,-104.978646,2,1,5,1226,2160,1886,2001-10-02,209000,2000-12-28,160000,440699
49464658,3015 N Williams St,Denver,CO,80205,39.759835,-104.966315,2,2,6,1226,3920,1901,2010-03-26,220000,2009-11-10,110000,496010
49437177,2938 N Williams St,Denver,CO,80205,39.758996,-104.965612,3,2,7,1482,4700,1885,2001-09-05,187500,,,511425
184297572,2524 California St,Denver,CO,80205,39.753789,-104.980583,3,2,6,1482,3760,1895,2015-03-03,253000,1989-08-01,48000,519326
2382825,3204 N Josephine St,Denver,CO,80205,39.762235,-104.958215,3,2,7,1482,4690,1913,2006-09-01,107146,,,465055
19647179,3328 N Adams St,Denver,CO,80205,39.763817,-104.948329,3,1,6,1482,6250,1886,2016-06-27,300000,,64700,422115
7589921,2229 N Race St,Denver,CO,80205,39.750076,-104.963802,3,3,6,1738,7440,1910,2006-02-22,340000,,,682533
1152126,2147 N Gilpin St,Denver,CO,80205,39.7491,-104.967526,3,3,7,1738,4760,1896,2009-09-09,369000,2006-11-28,285000,685667
13645329,2438 Glenarm Pl,Denver,CO,80205,39.751647,-104.979863,3,3,7,1994,6250,1884,2016-06-14,460612,2010-04-21,445000,737739
39572798,2001 N Gaylord St,Denver,CO,80205,39.747056,-104.961316,4,3,7,1994,4687,1906,2004-06-08,405000,2003-10-14,229000,787513
204023989,3115 N Race St,Denver,CO,80205,39.761375,-104.963461,3,3,8,1994,6130,2013,2014-02-26,505000,2013-06-12,100000,634698
48596966,1021 E 20th Ave,Denver,CO,80205,39.747728,-104.974169,4,2,7,2250,3100,1891,2012-09-25,356250,2010-08-03,243000,784178
362249,3971 N Harrison St,Denver,CO,80205,39.772206,-104.942011,3,2,5,971,7410,1947,2008-12-24,97500,2008-07-11,0,374213
38594903,3535 N Franklin St,Denver,CO,80205,39.766363,-104.968769,2,1,6,971,3120,1890,2014-12-22,330000,2000-12-06,145000,407504
3816194,3410 N Fillmore St,Denver,CO,80205,39.764773,-104.953293,3,2,6,971,6170,1927,2014-06-06,265000,2004-11-09,217000,453766
350872,3621 N High St,Denver,CO,80205,39.767384,-104.965058,2,1,5,971,6250,1888,2005-11-08,119000,2005-05-06,138000,393025
3713547,2812 Stout St,Denver,CO,80205,39.75712,-104.977989,2,1,5,971,3130,1886,2013-02-01,372,,,377250
26749914,2922 Welton St,Denver,CO,80205,39.756817,-104.974918,2,1,7,971,3140,1901,2015-09-14,355000,2001-04-16,81000,403483
352269,3621 N Fillmore St,Denver,CO,80205,39.767363,-104.953998,2,1,4,971,6300,1890,2008-06-19,99000,2008-02-15,0,409546
3751991,2929 Lawrence St,Denver,CO,80205,39.761286,-104.980547,4,1,7,1227,6250,1886,2016-09-08,590000,2005-08-10,175000,534568
145120106,3403 N Lafayette St,Denver,CO,80205,39.764683,-104.971127,3,3,7,1483,3270,1890,2014-12-03,353500,2014-12-03,353500,473720
2986242,3830 N Gilpin St,Denver,CO,80205,39.770652,-104.966807,5,1,8,1483,3440,1889,2005-03-18,159000,2005-03-18,159000,431756
51288899,2141 E 21st Ave,Denver,CO,80205,39.748427,-104.961184,3,3,6,1739,2740,1905,2000-07-06,269900,,,549550
20018405,2415 N Gaylord St,Denver,CO,80205,39.752307,-104.961327,3,4,7,1739,6250,1957,2014-07-15,390000,2008-04-29,220000,732575
54120448,2633 N Josephine St,Denver,CO,80205,39.755147,-104.958944,3,1,7,1739,4690,1925,2015-06-05,426000,2015-05-28,402000,500432
184310381,2344 N Race St,Denver,CO,80205,39.751593,-104.963094,4,3,9,1995,7810,1893,1998-10-29,275000,,,694679
3454774,3549 N Race St,Denver,CO,80205,39.766684,-104.963794,2,1,4,716,4580,1923,2006-05-09,185000,2005-07-21,172000,414913
169255,3545 N Race St,Denver,CO,80205,39.766594,-104.963796,2,2,4,716,4580,1924,2014-04-21,269900,2007-09-05,225000,458882
29473483,3311 N Saint Paul St,Denver,CO,80205,39.763474,-104.951534,2,1,5,972,4670,1939,1999-03-03,50000,,,445489
147988142,3727 E 27th Ave,Denver,CO,80205,39.755909,-104.943395,3,3,5,972,4680,1929,2016-11-21,470000,2010-03-19,275000,510811
1826077,3434 N Marion St,Denver,CO,80205,39.765191,-104.971772,2,1,5,972,4700,1891,2006-07-20,199900,2005-08-09,170000,409839
51225633,2712 N Marion St,Denver,CO,80205,39.756103,-104.971771,2,1,5,972,3120,1896,2010-10-08,209000,1999-02-25,70500,392818
11637873,2901 Richard Allen Ct,Denver,CO,80205,39.758445,-104.943243,2,2,5,972,6270,1952,2016-03-22,313000,2011-12-29,155000,402321
14336348,3328 N Race St,Denver,CO,80205,39.763825,-104.963113,2,2,4,972,4700,1921,2007-07-11,241500,2002-12-17,187500,481789
184296491,3011 N Elizabeth St,Denver,CO,80205,39.759779,-104.956459,2,2,5,972,5890,1932,2014-03-10,296500,2013-06-27,240000,465291
46338227,2950 N Clayton St,Denver,CO,80205,39.759141,-104.954525,3,1,5,972,7060,1944,2002-10-30,150000,2002-09-09,0,368028
184296507,3040 N Fillmore St,Denver,CO,80205,39.760274,-104.953281,3,2,5,1228,6680,1947,2015-12-22,399000,2015-09-11,267500,436589
176027,3417 N Williams St,Denver,CO,80205,39.764925,-104.966295,2,2,7,1484,3150,1891,2016-06-27,437000,2014-04-01,346000,469997
14344571,2456 N Race St,Denver,CO,80205,39.753061,-104.963099,3,2,6,1484,4260,1906,2007-08-16,376000,2001-04-06,193860,606416
30743833,2544 N Emerson St,Denver,CO,80205,39.754054,-104.975405,3,3,6,1484,4120,1900,2014-12-18,582000,2006-04-24,275000,743976
1991055,3036 N Vine St,Denver,CO,80205,39.760244,-104.961874,3,3,7,1484,4690,1907,2015-07-07,470000,2012-06-08,311000,585127
2776935,2761 Stout St,Denver,CO,80205,39.75705,-104.9789,4,4,12,1740,6261,1886,2008-04-24,255000,2007-07-17,251000,657893
151444640,2244 N Gilpin St,Denver,CO,80205,39.750311,-104.966828,4,2,7,1740,4740,1904,2011-08-01,415000,2011-05-03,225100,764337
1991060,3001 N York St,Denver,CO,80205,39.759676,-104.960091,3,2,8,1740,6280,1905,2016-08-03,550000,2005-06-15,295000,600680
24160551,3227 Curtis St,Denver,CO,80205,39.762751,-104.975201,3,2,7,1740,3120,1886,2014-09-03,450000,2008-08-07,321900,628292
13657577,2350 N Marion St,Denver,CO,80205,39.751697,-104.971797,4,2,8,1996,4070,1890,2007-05-24,370000,2002-03-12,329500,528299
184738216,1365 E 25th Ave,Denver,CO,80205,39.753405,-104.971232,4,3,7,2508,6360,1964,2012-04-05,220000,,,594049
184727380,2730 N Saint Paul St,Denver,CO,80205,39.756327,-104.950835,2,1,4,717,6870,1944,2015-09-09,210000,1994-11-01,49000,391772
43192036,2735 N Steele St,Denver,CO,80205,39.756492,-104.950306,2,1,4,717,6710,1944,2003-03-27,169000,,,381637
54620878,3959 Haddon Rd,Denver,CO,80205,39.756246,-104.942556,2,1,4,717,11457,1944,2015-03-12,255000,2015-02-26,210000,406096
17346156,3310 N Saint Paul St,Denver,CO,80205,39.763495,-104.950794,2,2,5,973,5360,1940,2017-01-27,350000,2005-10-25,0,485589
22263434,3509 N Monroe St,Denver,CO,80205,39.765982,-104.94543,2,1,5,973,3450,1929,2017-06-23,525000,2017-01-10,302000,452543
3826714,3345 N Jackson St,Denver,CO,80205,39.763871,-104.943046,2,1,4,973,5950,1949,2007-11-05,81000,2007-02-21,177210,320417
4852545,3943 Haddon Rd,Denver,CO,80205,39.755556,-104.94263,2,2,6,1229,7810,1944,2004-11-17,157000,,,431755
9282837,3781 N Gilpin St,Denver,CO,80205,39.769775,-104.967539,3,2,6,1485,3120,1890,2013-03-15,280000,2009-02-17,110000,455364
9245060,3019 N Josephine St,Denver,CO,80205,39.759924,-104.958936,2,1,5,718,4700,1933,2016-12-29,258000,2007-06-13,85000,279138
21552224,3841 N Harrison St,Denver,CO,80205,39.769896,-104.942007,2,1,4,718,7300,1947,2011-06-09,62500,,,298661
143242018,3921 N Humboldt St,Denver,CO,80205,39.769772,-104.969596,2,1,5,718,3140,1886,2016-06-09,231900,1983-09-01,34000,365563
46307092,1501 E 36th Ave,Denver,CO,80205,39.767182,-104.969472,2,1,5,974,2500,1892,2002-01-14,102000,,,287440
39532208,2936 N Vine St,Denver,CO,80205,39.758961,-104.961874,3,2,6,1486,4690,1904,2004-10-04,257000,2004-06-17,199214,535896
43206508,3714 N High St,Denver,CO,80205,39.768467,-104.964407,2,1,5,1486,3130,1890,2003-06-19,174900,2001-03-13,168000,361830
4852547,3001 N Monroe St,Denver,CO,80205,39.759243,-104.945198,3,1,6,1486,6400,1949,2004-10-05,196500,2004-06-10,211835,404807
184296591,3025 N Garfield St,Denver,CO,80205,39.759764,-104.944261,3,2,5,1742,6500,1947,2016-04-27,439000,2015-06-01,245000,496377
11095161,2910 N Gaylord St,Denver,CO,80205,39.758538,-104.960642,3,3,7,1742,4700,1904,2010-02-26,300000,2009-07-28,141000,602522
184302731,2821 N Franklin St,Denver,CO,80205,39.75751,-104.968763,3,4,9,1998,4750,1971,2012-12-17,525000,2012-02-16,153000,723782
39762072,3424 N Marion St,Denver,CO,80205,39.765084,-104.971738,4,3,10,2254,4700,1894,2005-10-25,324000,1999-05-03,179900,571280
1789577,2739 N Lafayette St,Denver,CO,80205,39.756255,-104.971239,3,3,7,2510,4690,1886,2016-02-16,531500,2008-06-13,355000,715552
184722853,2005 E 20th Ave,Denver,CO,80205,39.747136,-104.963274,4,3,6,2766,3600,1898,2013-05-30,460000,,,770444
3212499,3612 N Milwaukee St,Denver,CO,80205,39.767217,-104.952067,1,1,5,719,6250,1926,2008-09-12,148000,2008-02-21,75000,342500
5094164,3010 N Vine St,Denver,CO,80205,39.759805,-104.961873,2,1,6,975,4690,1906,2008-03-25,145000,2006-11-15,0,434052
184293204,2060 N High St,Denver,CO,80205,39.748005,-104.964423,2,1,5,975,6250,1948,2016-08-26,535000,1991-08-01,31161,456094
4150309,2646 N Marion St,Denver,CO,80205,39.755416,-104.971771,3,1,6,975,3120,1888,2004-07-22,134000,,,405937
